group,label,n,seed,rel_error,signed_error,clamped,result,exact
accumulation,fp16 reversed,256,90,2.832059e-03,2.832059e-03,0,94.812500000000000,94.544743743063530
accumulation,fp16 pairwise,256,90,1.878080e-04,1.878080e-04,0,94.562500000000000,94.544743743063530
accumulation,fp16 blocked,256,90,4.525965e-04,-4.525965e-04,0,94.501953125000000,94.544743743063530
accumulation,bf16 sequential,256,90,1.633876e-02,-1.633876e-02,0,93.000000000000000,94.544743743063530
accumulation,bf16 reversed,256,90,4.732547e-04,-4.732547e-04,0,94.500000000000000,94.544743743063530
accumulation,bf16 pairwise,256,90,4.815247e-03,4.815247e-03,0,95.000000000000000,94.544743743063530
accumulation,bf16 blocked,256,90,1.427234e-04,-1.427234e-04,0,94.531250000000000,94.544743743063530
cast+accumulation,bf16 in / fp32 sequential,256,90,1.312712e-03,1.312712e-03,0,94.668853759765620,94.544743743063530
cast+accumulation,bf16 in / fp32 pairwise,256,90,1.312712e-03,1.312712e-03,0,94.668853759765620,94.544743743063530
cast+accumulation,bf16 in / fp16 sequential,256,90,1.878080e-04,1.878080e-04,0,94.562500000000000,94.544743743063530
cast+accumulation,bf16 in / fp16 pairwise,256,90,2.170996e-03,2.170996e-03,0,94.750000000000000,94.544743743063530
cast+accumulation,bf16 in / bf16 sequential,256,90,1.633876e-02,-1.633876e-02,0,93.000000000000000,94.544743743063530
cast+accumulation,bf16 in / bf16 pairwise,256,90,4.815247e-03,4.815247e-03,0,95.000000000000000,94.544743743063530
scaling,e4m3 none,256,90,1.281056e-02,-1.281056e-02,0,93.333572387695310,94.544743743063530
scaling,e4m3 per-tensor,256,90,2.295525e-02,2.295525e-02,1,96.715042114257810,94.544743743063530
scaling,e4m3 mx32 spec,256,90,3.127577e-02,-3.127577e-02,6,91.587783813476560,94.544743743063530
scaling,e4m3 mx32 +1,256,90,1.280992e-02,-1.280992e-02,0,93.333633422851560,94.544743743063530
scaling,e2m1 none,256,90,1.908593e-01,-1.908593e-01,11,76.500000000000000,94.544743743063530
scaling,e2m1 per-tensor,256,90,1.140203e-01,1.140203e-01,0,105.32476806640625,94.544743743063530
scaling,e2m1 mx32 spec,256,90,2.889895e-02,-2.889895e-02,14,91.812500000000000,94.544743743063530
scaling,e2m1 mx32 +1,256,90,1.185180e-01,1.185180e-01,0,105.75000000000000,94.544743743063530
rounding,e2m1 mx32 nearest,256,90,2.889895e-02,-2.889895e-02,14,91.812500000000000,94.544743743063530
rounding,e2m1 mx32 stochastic,256,90,1.320247e-01,-1.320247e-01,14,82.062500000000000,94.544743743063530
accumulation,fp32 sequential,256,91,9.387605e-10,-9.387605e-10,0,14.131679534912110,14.131679548178372
accumulation,fp32 reversed,256,91,9.387605e-10,-9.387605e-10,0,14.131679534912110,14.131679548178372
accumulation,fp32 pairwise,256,91,2.690007e-07,2.690007e-07,0,14.131683349609375,14.131679548178372
accumulation,fp32 blocked,256,91,2.708782e-07,-2.708782e-07,0,14.131675720214844,14.131679548178372
accumulation,fp16 sequential,256,91,8.017107e-05,8.017107e-05,0,14.132812500000000,14.131679548178372
accumulation,fp16 reversed,256,91,8.017107e-05,8.017107e-05,0,14.132812500000000,14.131679548178372
accumulation,fp16 pairwise,256,91,4.726648e-04,-4.726648e-04,0,14.125000000000000,14.131679548178372
accumulation,fp16 blocked,256,91,2.131173e-03,-2.131173e-03,0,14.101562500000000,14.131679548178372
accumulation,bf16 sequential,256,91,5.354491e-02,-5.354491e-02,0,13.375000000000000,14.131679548178372
accumulation,bf16 reversed,256,91,7.029033e-02,7.029033e-02,0,15.125000000000000,14.131679548178372
accumulation,bf16 pairwise,256,91,9.318039e-03,-9.318039e-03,0,14.000000000000000,14.131679548178372
accumulation,bf16 blocked,256,91,2.684009e-03,-2.684009e-03,0,14.093750000000000,14.131679548178372
cast+accumulation,bf16 in / fp32 sequential,256,91,4.890424e-03,4.890424e-03,0,14.200789451599121,14.131679548178372
cast+accumulation,bf16 in / fp32 pairwise,256,91,4.890761e-03,4.890761e-03,0,14.200794219970703,14.131679548178372
cast+accumulation,bf16 in / fp16 sequential,256,91,3.950022e-03,3.950022e-03,0,14.187500000000000,14.131679548178372
cast+accumulation,bf16 in / fp16 pairwise,256,91,1.738679e-03,1.738679e-03,0,14.156250000000000,14.131679548178372
cast+accumulation,bf16 in / bf16 sequential,256,91,3.143148e-02,-3.143148e-02,0,13.687500000000000,14.131679548178372
cast+accumulation,bf16 in / bf16 pairwise,256,91,8.372710e-03,8.372710e-03,0,14.250000000000000,14.131679548178372
scaling,e4m3 none,256,91,9.214247e-02,9.214247e-02,0,15.433807373046875,14.131679548178372
scaling,e4m3 per-tensor,256,91,3.933523e-02,-3.933523e-02,0,13.575806617736816,14.131679548178372
scaling,e4m3 mx32 spec,256,91,3.909235e-02,3.909235e-02,5,14.684120178222656,14.131679548178372
scaling,e4m3 mx32 +1,256,91,9.216460e-02,9.216460e-02,0,15.434120178222656,14.131679548178372
scaling,e2m1 none,256,91,6.098582e-01,6.098582e-01,11,22.750000000000000,14.131679548178372
scaling,e2m1 per-tensor,256,91,2.516283e-01,-2.516283e-01,0,10.575749397277832,14.131679548178372
scaling,e2m1 mx32 spec,256,91,1.122890e+00,1.122890e+00,11,30.000000000000000,14.131679548178372
scaling,e2m1 mx32 +1,256,91,7.690749e-01,7.690749e-01,0,25.000000000000000,14.131679548178372
rounding,e2m1 mx32 nearest,256,91,1.122890e+00,1.122890e+00,11,30.000000000000000,14.131679548178372
rounding,e2m1 mx32 stochastic,256,91,2.511614e+00,2.511614e+00,11,49.625000000000000,14.131679548178372
accumulation,fp32 sequential,256,92,1.034977e-08,1.034977e-08,0,-31.423490524291992,-31.423490849517920
accumulation,fp32 reversed,256,92,2.531425e-07,2.531425e-07,0,-31.423482894897460,-31.423490849517920
accumulation,fp32 pairwise,256,92,1.717448e-07,-1.717448e-07,0,-31.423496246337890,-31.423490849517920
accumulation,fp32 blocked,256,92,1.034977e-08,1.034977e-08,0,-31.423490524291992,-31.423490849517920
accumulation,fp16 sequential,256,92,1.045901e-03,1.045901e-03,0,-31.390625000000000,-31.423490849517920
accumulation,fp16 reversed,256,92,2.537619e-03,2.537619e-03,0,-31.343750000000000,-31.423490849517920
accumulation,fp16 pairwise,256,92,9.430572e-04,-9.430572e-04,0,-31.453125000000000,-31.423490849517920
accumulation,fp16 blocked,256,92,2.034424e-05,2.034424e-05,0,-31.422851562500000,-31.423490849517920
accumulation,bf16 sequential,256,92,6.412691e-03,-6.412691e-03,0,-31.625000000000000,-31.423490849517920
accumulation,bf16 reversed,256,92,1.039061e-02,-1.039061e-02,0,-31.750000000000000,-31.423490849517920
accumulation,bf16 pairwise,256,92,5.521056e-03,5.521056e-03,0,-31.250000000000000,-31.423490849517920
accumulation,bf16 blocked,256,92,3.677874e-03,-3.677874e-03,0,-31.539062500000000,-31.423490849517920
cast+accumulation,bf16 in / fp32 sequential,256,92,8.301586e-04,-8.301586e-04,0,-31.449577331542970,-31.423490849517920
cast+accumulation,bf16 in / fp32 pairwise,256,92,8.301586e-04,-8.301586e-04,0,-31.449577331542970,-31.423490849517920
cast+accumulation,bf16 in / fp16 sequential,256,92,2.040380e-03,2.040380e-03,0,-31.359375000000000,-31.423490849517920
cast+accumulation,bf16 in / fp16 pairwise,256,92,5.142171e-05,5.142171e-05,0,-31.421875000000000,-31.423490849517920
cast+accumulation,bf16 in / bf16 sequential,256,92,1.436852e-02,-1.436852e-02,0,-31.875000000000000,-31.423490849517920
cast+accumulation,bf16 in / bf16 pairwise,256,92,9.498972e-03,9.498972e-03,0,-31.125000000000000,-31.423490849517920
scaling,e4m3 none,256,92,4.385036e-02,-4.385036e-02,0,-32.801422119140625,-31.423490849517920
scaling,e4m3 per-tensor,256,92,4.026844e-02,-4.026844e-02,0,-32.688865661621094,-31.423490849517920
scaling,e4m3 mx32 spec,256,92,6.779482e-02,-6.779482e-02,1,-33.553840637207030,-31.423490849517920
scaling,e4m3 mx32 +1,256,92,4.392732e-02,-4.392732e-02,0,-32.803840637207030,-31.423490849517920
scaling,e2m1 none,256,92,4.161380e-01,-4.161380e-01,4,-44.500000000000000,-31.423490849517920
scaling,e2m1 per-tensor,256,92,8.471491e-01,8.471491e-01,0,-4.8031082153320310,-31.423490849517920
scaling,e2m1 mx32 spec,256,92,1.018827e-01,-1.018827e-01,8,-34.625000000000000,-31.423490849517920
scaling,e2m1 mx32 +1,256,92,4.240938e-01,-4.240938e-01,0,-44.750000000000000,-31.423490849517920
rounding,e2m1 mx32 nearest,256,92,1.018827e-01,-1.018827e-01,8,-34.625000000000000,-31.423490849517920
rounding,e2m1 mx32 stochastic,256,92,6.926032e-01,-6.926032e-01,8,-53.187500000000000,-31.423490849517920
accumulation,fp32 sequential,256,93,1.489072e-08,-1.489072e-08,0,203.85594177246094,203.85594480802268
accumulation,fp32 reversed,256,93,1.348110e-07,1.348110e-07,0,203.85597229003906,203.85594480802268
accumulation,fp32 pairwise,256,93,8.974156e-08,-8.974156e-08,0,203.85592651367188,203.85594480802268
accumulation,fp32 blocked,256,93,1.645924e-07,-1.645924e-07,0,203.85591125488280,203.85594480802268
accumulation,fp16 sequential,256,93,3.585595e-03,-3.585595e-03,0,203.12500000000000,203.85594480802268
accumulation,fp16 reversed,256,93,2.546186e-03,2.546186e-03,0,204.37500000000000,203.85594480802268
accumulation,fp16 pairwise,256,93,9.347381e-05,9.347381e-05,0,203.87500000000000,203.85594480802268
accumulation,fp16 blocked,256,93,5.197043e-04,-5.197043e-04,0,203.75000000000000,203.85594480802268
accumulation,bf16 sequential,256,93,7.066519e-04,7.066519e-04,0,204.00000000000000,203.85594480802268
accumulation,bf16 reversed,256,93,1.891505e-02,-1.891505e-02,0,200.00000000000000,203.85594480802268
accumulation,bf16 pairwise,256,93,4.198773e-03,-4.198773e-03,0,203.00000000000000,203.85594480802268
accumulation,bf16 blocked,256,93,6.729988e-04,-6.729988e-04,0,203.71875000000000,203.85594480802268
cast+accumulation,bf16 in / fp32 sequential,256,93,9.816837e-04,-9.816837e-04,0,203.65582275390625,203.85594480802268
cast+accumulation,bf16 in / fp32 pairwise,256,93,9.818334e-04,-9.818334e-04,0,203.65579223632812,203.85594480802268
cast+accumulation,bf16 in / fp16 sequential,256,93,2.972417e-03,-2.972417e-03,0,203.25000000000000,203.85594480802268
cast+accumulation,bf16 in / fp16 pairwise,256,93,1.132882e-03,-1.132882e-03,0,203.62500000000000,203.85594480802268
cast+accumulation,bf16 in / bf16 sequential,256,93,5.612077e-03,5.612077e-03,0,205.00000000000000,203.85594480802268
cast+accumulation,bf16 in / bf16 pairwise,256,93,7.066519e-04,7.066519e-04,0,204.00000000000000,203.85594480802268
scaling,e4m3 none,256,93,3.609691e-02,-3.609691e-02,0,196.49737548828125,203.85594480802268
scaling,e4m3 per-tensor,256,93,1.145362e-02,-1.145362e-02,0,201.52105712890625,203.85594480802268
scaling,e4m3 mx32 spec,256,93,3.857477e-02,-3.857477e-02,3,195.99224853515625,203.85594480802268
scaling,e4m3 mx32 +1,256,93,3.608373e-02,-3.608373e-02,0,196.50006103515625,203.85594480802268
scaling,e2m1 none,256,93,5.106839e-01,-5.106839e-01,9,99.750000000000000,203.85594480802268
scaling,e2m1 per-tensor,256,93,2.720768e-01,-2.720768e-01,0,148.39147949218750,203.85594480802268
scaling,e2m1 mx32 spec,256,93,5.723868e-02,-5.723868e-02,13,192.18750000000000,203.85594480802268
scaling,e2m1 mx32 +1,256,93,4.456870e-01,-4.456870e-01,0,113.00000000000000,203.85594480802268
rounding,e2m1 mx32 nearest,256,93,5.723868e-02,-5.723868e-02,13,192.18750000000000,203.85594480802268
rounding,e2m1 mx32 stochastic,256,93,1.295937e-01,-1.295937e-01,13,177.43750000000000,203.85594480802268
accumulation,fp32 sequential,256,94,9.324449e-08,-9.324449e-08,0,30.944171905517578,30.944174790891300
accumulation,fp32 reversed,256,94,1.548829e-07,-1.548829e-07,0,30.944169998168945,30.944174790891300
accumulation,fp32 pairwise,256,94,3.003226e-08,3.003226e-08,0,30.944175720214844,30.944174790891300
accumulation,fp32 blocked,256,94,3.003226e-08,3.003226e-08,0,30.944175720214844,30.944174790891300
accumulation,fp16 sequential,256,94,2.892373e-04,2.892373e-04,0,30.953125000000000,30.944174790891300
accumulation,fp16 reversed,256,94,1.730529e-03,-1.730529e-03,0,30.890625000000000,30.944174790891300
accumulation,fp16 pairwise,256,94,2.157043e-04,-2.157043e-04,0,30.937500000000000,30.944174790891300
accumulation,fp16 blocked,256,94,3.676650e-05,3.676650e-05,0,30.945312500000000,30.944174790891300
accumulation,bf16 sequential,256,94,5.843594e-03,5.843594e-03,0,31.125000000000000,30.944174790891300
accumulation,bf16 reversed,256,94,4.667033e-02,-4.667033e-02,0,29.500000000000000,30.944174790891300
accumulation,bf16 pairwise,256,94,9.883127e-03,9.883127e-03,0,31.250000000000000,30.944174790891300
accumulation,bf16 blocked,256,94,7.863361e-03,7.863361e-03,0,31.187500000000000,30.944174790891300
cast+accumulation,bf16 in / fp32 sequential,256,94,2.210382e-03,2.210382e-03,0,31.012573242187500,30.944174790891300
cast+accumulation,bf16 in / fp32 pairwise,256,94,2.210259e-03,2.210259e-03,0,31.012569427490234,30.944174790891300
cast+accumulation,bf16 in / fp16 sequential,256,94,2.157043e-04,-2.157043e-04,0,30.937500000000000,30.944174790891300
cast+accumulation,bf16 in / fp16 pairwise,256,94,1.804062e-03,1.804062e-03,0,31.000000000000000,30.944174790891300
cast+accumulation,bf16 in / bf16 sequential,256,94,9.883127e-03,9.883127e-03,0,31.250000000000000,30.944174790891300
cast+accumulation,bf16 in / bf16 pairwise,256,94,1.804062e-03,1.804062e-03,0,31.000000000000000,30.944174790891300
scaling,e4m3 none,256,94,2.737937e-02,-2.737937e-02,0,30.096942901611328,30.944174790891300
scaling,e4m3 per-tensor,256,94,2.130583e-02,-2.130583e-02,0,30.284883499145508,30.944174790891300
scaling,e4m3 mx32 spec,256,94,3.435572e-02,-3.435572e-02,6,29.881065368652344,30.944174790891300
scaling,e4m3 mx32 +1,256,94,2.700251e-02,-2.700251e-02,0,30.108604431152344,30.944174790891300
scaling,e2m1 none,256,94,3.249667e-01,3.249667e-01,9,41.000000000000000,30.944174790891300
scaling,e2m1 per-tensor,256,94,3.896118e-01,-3.896118e-01,0,18.887960433959960,30.944174790891300
scaling,e2m1 mx32 spec,256,94,1.108714e-01,1.108714e-01,11,34.375000000000000,30.944174790891300
scaling,e2m1 mx32 +1,256,94,9.471331e-02,9.471331e-02,0,33.875000000000000,30.944174790891300
rounding,e2m1 mx32 nearest,256,94,1.108714e-01,1.108714e-01,11,34.375000000000000,30.944174790891300
rounding,e2m1 mx32 stochastic,256,94,2.133010e-01,-2.133010e-01,11,24.343750000000000,30.944174790891300
accumulation,fp32 sequential,256,95,1.460435e-07,-1.460435e-07,0,89.721527099609380,89.721540202857110
accumulation,fp32 reversed,256,95,1.460435e-07,-1.460435e-07,0,89.721527099609380,89.721540202857110
accumulation,fp32 pairwise,256,95,2.402479e-08,2.402479e-08,0,89.721542358398440,89.721540202857110
accumulation,fp32 blocked,256,95,6.100935e-08,-6.100935e-08,0,89.721534729003900,89.721540202857110
accumulation,fp16 sequential,256,95,2.469198e-03,-2.469198e-03,0,89.500000000000000,89.721540202857110
accumulation,fp16 reversed,256,95,1.013801e-03,1.013801e-03,0,89.812500000000000,89.721540202857110
accumulation,fp16 pairwise,256,95,3.172014e-04,3.172014e-04,0,89.750000000000000,89.721540202857110
accumulation,fp16 blocked,256,95,6.079701e-04,-6.079701e-04,0,89.666992187500000,89.721540202857110
accumulation,bf16 sequential,256,95,1.918759e-02,-1.918759e-02,0,88.000000000000000,89.721540202857110
accumulation,bf16 reversed,256,95,3.103600e-03,3.103600e-03,0,90.000000000000000,89.721540202857110
accumulation,bf16 pairwise,256,95,2.469198e-03,-2.469198e-03,0,89.500000000000000,89.721540202857110
accumulation,bf16 blocked,256,95,5.429746e-03,-5.429746e-03,0,89.234375000000000,89.721540202857110
cast+accumulation,bf16 in / fp32 sequential,256,95,1.743686e-03,-1.743686e-03,0,89.565093994140620,89.721540202857110
cast+accumulation,bf16 in / fp32 pairwise,256,95,1.743686e-03,-1.743686e-03,0,89.565093994140620,89.721540202857110
cast+accumulation,bf16 in / fp16 sequential,256,95,5.255596e-03,-5.255596e-03,0,89.250000000000000,89.721540202857110
cast+accumulation,bf16 in / fp16 pairwise,256,95,1.772598e-03,-1.772598e-03,0,89.562500000000000,89.721540202857110
cast+accumulation,bf16 in / bf16 sequential,256,95,1.918759e-02,-1.918759e-02,0,88.000000000000000,89.721540202857110
cast+accumulation,bf16 in / bf16 pairwise,256,95,2.469198e-03,-2.469198e-03,0,89.500000000000000,89.721540202857110
scaling,e4m3 none,256,95,3.721458e-03,3.721458e-03,0,90.055435180664060,89.721540202857110
scaling,e4m3 per-tensor,256,95,1.270812e-02,1.270812e-02,0,90.861732482910160,89.721540202857110
scaling,e4m3 mx32 spec,256,95,2.028198e-02,-2.028198e-02,4,87.901809692382810,89.721540202857110
scaling,e4m3 mx32 +1,256,95,3.750710e-03,3.750710e-03,0,90.058059692382810,89.721540202857110
scaling,e2m1 none,256,95,8.884756e-02,-8.884756e-02,7,81.750000000000000,89.721540202857110
scaling,e2m1 per-tensor,256,95,1.383369e-01,-1.383369e-01,0,77.309738159179690,89.721540202857110
scaling,e2m1 mx32 spec,256,95,7.972957e-02,7.972957e-02,10,96.875000000000000,89.721540202857110
scaling,e2m1 mx32 +1,256,95,4.489958e-02,4.489958e-02,0,93.750000000000000,89.721540202857110
rounding,e2m1 mx32 nearest,256,95,7.972957e-02,7.972957e-02,10,96.875000000000000,89.721540202857110
rounding,e2m1 mx32 stochastic,256,95,1.076558e-01,-1.076558e-01,10,80.062500000000000,89.721540202857110
accumulation,fp32 sequential,256,96,1.238907e-06,-1.238907e-06,0,10.817445755004883,10.817459156835417
accumulation,fp32 reversed,256,96,1.809795e-07,-1.809795e-07,0,10.817457199096680,10.817459156835417
accumulation,fp32 pairwise,256,96,3.573009e-07,-3.573009e-07,0,10.817455291748047,10.817459156835417
accumulation,fp32 blocked,256,96,1.716631e-07,1.716631e-07,0,10.817461013793945,10.817459156835417
accumulation,fp16 sequential,256,96,1.708196e-03,1.708196e-03,0,10.835937500000000,10.817459156835417
accumulation,fp16 reversed,256,96,1.180652e-03,-1.180652e-03,0,10.804687500000000,10.817459156835417
accumulation,fp16 pairwise,256,96,3.874833e-03,3.874833e-03,0,10.859375000000000,10.817459156835417
accumulation,fp16 blocked,256,96,1.451482e-03,-1.451482e-03,0,10.801757812500000,10.817459156835417
accumulation,bf16 sequential,256,96,3.420774e-02,3.420774e-02,0,11.187500000000000,10.817459156835417
accumulation,bf16 reversed,256,96,9.290159e-02,-9.290159e-02,0,9.8125000000000000,10.817459156835417
accumulation,bf16 pairwise,256,96,6.236137e-03,-6.236137e-03,0,10.750000000000000,10.817459156835417
accumulation,bf16 blocked,256,96,3.006914e-02,-3.006914e-02,0,10.492187500000000,10.817459156835417
cast+accumulation,bf16 in / fp32 sequential,256,96,1.425646e-02,1.425646e-02,0,10.971677780151367,10.817459156835417
cast+accumulation,bf16 in / fp32 pairwise,256,96,1.425557e-02,1.425557e-02,0,10.971668243408203,10.817459156835417
cast+accumulation,bf16 in / fp16 sequential,256,96,2.120792e-02,2.120792e-02,0,11.046875000000000,10.817459156835417
cast+accumulation,bf16 in / fp16 pairwise,256,96,1.687465e-02,1.687465e-02,0,11.000000000000000,10.817459156835417
cast+accumulation,bf16 in / bf16 sequential,256,96,1.093178e-01,1.093178e-01,0,12.000000000000000,10.817459156835417
cast+accumulation,bf16 in / bf16 pairwise,256,96,5.319257e-03,5.319257e-03,0,10.875000000000000,10.817459156835417
scaling,e4m3 none,256,96,1.850090e-01,-1.850090e-01,0,8.8161315917968750,10.817459156835417
scaling,e4m3 per-tensor,256,96,4.568689e-02,-4.568689e-02,0,10.323243141174316,10.817459156835417
scaling,e4m3 mx32 spec,256,96,2.486265e-01,-2.486265e-01,1,8.1279525756835940,10.817459156835417
scaling,e4m3 mx32 +1,256,96,1.850718e-01,-1.850718e-01,0,8.8154525756835940,10.817459156835417
